,A02BA,A02BA,A02BA,A02BA,A03AB,A03AB,A03AB,A03AB,A03FA,A03FA,A03FA,A03FA,A04AA,A04AA,A04AA,A04AA,A10AB,A10AB,A10AB,A10AB,A10AE,A10AE,A10AE,A10AE,A11EA,A11EA,A11EA,A11EA,B02AA,B02AA,B02AA,B02AA,B05BA,B05BA,B05BA,B05BA,B05BB,B05BB,B05BB,B05BB,B05XA,B05XA,B05XA,B05XA,C01EA,C01EA,C01EA,C01EA,C07AG,C07AG,C07AG,C07AG,C08CA,C08CA,C08CA,C08CA,D11AH,D11AH,D11AH,D11AH,H02AB,H02AB,H02AB,H02AB,J01CR,J01CR,J01CR,J01CR,J01DC,J01DC,J01DC,J01DC,J01DD,J01DD,J01DD,J01DD,J01GB,J01GB,J01GB,J01GB,J01MA,J01MA,J01MA,J01MA,M01AB,M01AB,M01AB,M01AB,M03AB,M03AB,M03AB,M03AB,M03AC,M03AC,M03AC,M03AC,N01AH,N01AH,N01AH,N01AH,N01AX,N01AX,N01AX,N01AX,N01BB,N01BB,N01BB,N01BB,N02AB,N02AB,N02AB,N02AB,N02AX,N02AX,N02AX,N02AX,N05BA,N05BA,N05BA,N05BA,N05CD,N05CD,N05CD,N05CD,N07AA,N07AA,N07AA,N07AA,R03CA,R03CA,R03CA,R03CA,R05CB,R05CB,R05CB,R05CB,R06AB,R06AB,R06AB,R06AB,V03AB,V03AB,V03AB,V03AB
2023-04-17,0.0,0.5429871708154678,0.0,-0.5429871708154678,0.0,0.0,0.0,0.0,0.0,7.412480819225311,2.0,-3.412480819225311,0.0,0.09433677680790424,0.0,-0.09433677680790424,0.0,0.0048429243033751845,0.0,-0.0048429243033751845,0.0,0.0024851084570400414,0.0,-0.0024851084570400414,1.0,11.435658168792724,4.0,-3.435658168792725,0.0,2.0153023660182954,0.0,-2.0153023660182954,0.0,0.0023428077693097293,0.0,-0.0023428077693097293,71.0,158.42134075164796,52.0,-54.421340751647946,0.0,6.723335492610931,2.0,-2.723335492610931,0.0,0.010359974415041506,0.0,-0.010359974415041506,0.0,0.005748712783679366,0.0,-0.005748712783679366,0.0,0.008884481037966907,0.0,-0.008884481037966907,0.0,6.501481997966766,0.0,-6.501481997966766,121.0,178.39451828002927,71.0,-36.39451828002929,0.0,7.734905803203582,2.0,-3.7349058032035822,69.0,153.16181812286376,49.0,-55.161818122863764,0.0,0.0021619717008434236,0.0,-0.0021619717008434236,38.0,103.25355033874511,39.0,-25.253550338745114,10.0,7.165909647941589,1.0,-5.165909647941589,55.0,108.03321990966796,42.0,-24.033219909667963,0.0,0.004918290674686431,0.0,-0.004918290674686431,0.0,0.0,0.0,0.0,1.0,0.5473735392093658,0.0,-0.5473735392093658,1.0,0.5211594119668007,0.0,-0.5211594119668007,31.0,99.30264949798584,32.0,-35.30264949798584,0.0,0.33381490856409074,0.0,-0.33381490856409074,28.0,87.92616186141967,31.0,-25.92616186141968,0.0,7.581321716308594,3.0,-1.5813217163085938,1.0,0.6961469650268555,0.0,-0.6961469650268555,0.0,0.0,0.0,0.0,0.0,0.017023332696408034,0.0,-0.017023332696408034,0.0,0.4953981131315231,0.0,-0.4953981131315231,25.0,71.060378074646,22.0,-27.060378074645996,0.0,0.0009706719894893467,0.0,-0.0009706719894893467
2023-04-18,0.0,0.5429871708154678,0.0,-0.5429871708154678,0.0,0.0,0.0,0.0,0.0,7.412480819225311,2.0,-3.412480819225311,0.0,0.09433677680790424,0.0,-0.09433677680790424,0.0,0.0048429243033751845,0.0,-0.0048429243033751845,0.0,0.0024851084570400414,0.0,-0.0024851084570400414,0.0,11.435658168792724,4.0,-3.435658168792725,0.0,2.0153023660182954,0.0,-2.0153023660182954,0.0,0.0023428077693097293,0.0,-0.0023428077693097293,18.0,161.42134075164796,55.0,-51.421340751647946,0.0,6.723335492610931,2.0,-2.723335492610931,0.0,0.010359974415041506,0.0,-0.010359974415041506,0.0,0.005748712783679366,0.0,-0.005748712783679366,0.0,0.008884481037966907,0.0,-0.008884481037966907,7.0,6.501481997966766,0.0,-6.501481997966766,40.0,182.39451828002927,75.0,-32.39451828002929,0.0,7.734905803203582,2.0,-3.7349058032035822,14.0,157.16181812286376,53.0,-51.161818122863764,0.0,0.0021619717008434236,0.0,-0.0021619717008434236,0.0,107.25355033874511,43.0,-21.253550338745114,0.0,7.165909647941589,1.0,-5.165909647941589,21.0,111.03321990966796,45.0,-21.033219909667963,0.0,0.004918290674686431,0.0,-0.004918290674686431,0.0,0.0,0.0,0.0,0.0,0.5473735392093658,0.0,-0.5473735392093658,0.0,0.5211594119668007,0.0,-0.5211594119668007,3.0,101.30264949798584,34.0,-33.30264949798584,0.0,0.33381490856409074,0.0,-0.33381490856409074,10.0,90.92616186141967,34.0,-22.92616186141968,0.0,7.581321716308594,3.0,-1.5813217163085938,0.0,0.6961469650268555,0.0,-0.6961469650268555,0.0,0.0,0.0,0.0,0.0,0.017023332696408034,0.0,-0.017023332696408034,0.0,0.4953981131315231,0.0,-0.4953981131315231,0.0,73.060378074646,24.0,-25.060378074645996,0.0,0.0009706719894893467,0.0,-0.0009706719894893467
2023-04-19,0.0,0.5429871708154678,0.0,-0.5429871708154678,0.0,0.0,0.0,0.0,0.0,7.412480819225311,2.0,-3.412480819225311,0.0,0.09433677680790424,0.0,-0.09433677680790424,0.0,0.0048429243033751845,0.0,-0.0048429243033751845,0.0,0.0024851084570400414,0.0,-0.0024851084570400414,0.0,11.435658168792724,4.0,-3.435658168792725,0.0,2.0153023660182954,0.0,-2.0153023660182954,0.0,0.0023428077693097293,0.0,-0.0023428077693097293,0.0,161.42134075164796,55.0,-51.421340751647946,0.0,6.723335492610931,2.0,-2.723335492610931,0.0,0.010359974415041506,0.0,-0.010359974415041506,0.0,0.005748712783679366,0.0,-0.005748712783679366,0.0,0.008884481037966907,0.0,-0.008884481037966907,0.0,6.501481997966766,0.0,-6.501481997966766,26.0,182.39451828002927,75.0,-32.39451828002929,0.0,7.734905803203582,2.0,-3.7349058032035822,0.0,156.16181812286376,52.0,-52.161818122863764,0.0,0.0021619717008434236,0.0,-0.0021619717008434236,31.0,106.25355033874511,42.0,-22.253550338745114,0.0,7.165909647941589,1.0,-5.165909647941589,20.0,111.03321990966796,45.0,-21.033219909667963,0.0,0.004918290674686431,0.0,-0.004918290674686431,0.0,0.0,0.0,0.0,0.0,0.5473735392093658,0.0,-0.5473735392093658,0.0,0.5211594119668007,0.0,-0.5211594119668007,5.0,101.30264949798584,34.0,-33.30264949798584,0.0,0.33381490856409074,0.0,-0.33381490856409074,15.0,90.92616186141967,34.0,-22.92616186141968,2.0,7.581321716308594,3.0,-1.5813217163085938,0.0,0.6961469650268555,0.0,-0.6961469650268555,0.0,0.0,0.0,0.0,0.0,0.017023332696408034,0.0,-0.017023332696408034,0.0,0.4953981131315231,0.0,-0.4953981131315231,0.0,72.060378074646,23.0,-26.060378074645996,0.0,0.0009706719894893467,0.0,-0.0009706719894893467
2023-04-20,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,0.0,6.487800908088684,0.0,-6.487800908088684,3.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,33.0,49.737450981140135,1.0,-47.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,2.0,8.54565496444702,0.0,-8.54565496444702,71.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,37.0,54.234912967681886,1.0,-52.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,36.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,37.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,16.0,27.929639196395872,6.0,-15.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,28.0,38.59893951416015,15.0,-8.598939514160154,2.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,11.0,20.894713878631592,1.0,-18.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-21,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,0.0,6.487800908088684,0.0,-6.487800908088684,0.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,6.0,49.737450981140135,1.0,-47.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,2.0,8.54565496444702,0.0,-8.54565496444702,26.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,0.0,54.234912967681886,1.0,-52.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,10.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,19.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,6.0,27.929639196395872,6.0,-15.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,16.0,38.59893951416015,15.0,-8.598939514160154,0.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,0.0,20.894713878631592,1.0,-18.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-22,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,2.0,6.487800908088684,0.0,-6.487800908088684,3.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,3.0,48.737450981140135,0.0,-48.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,0.0,8.54565496444702,0.0,-8.54565496444702,14.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,3.0,53.234912967681886,0.0,-53.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,29.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,17.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,3.0,26.929639196395872,5.0,-16.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,0.0,38.59893951416015,15.0,-8.598939514160154,0.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,0.0,19.894713878631592,0.0,-19.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-23,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,0.0,6.487800908088684,0.0,-6.487800908088684,0.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,0.0,48.737450981140135,0.0,-48.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,0.0,8.54565496444702,0.0,-8.54565496444702,0.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,0.0,53.234912967681886,0.0,-53.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,0.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,0.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,0.0,26.929639196395872,5.0,-16.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,0.0,38.59893951416015,15.0,-8.598939514160154,0.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,0.0,19.894713878631592,0.0,-19.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-24,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,9.0,6.487800908088684,0.0,-6.487800908088684,0.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,43.0,48.737450981140135,0.0,-48.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,0.0,8.54565496444702,0.0,-8.54565496444702,138.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,41.0,53.234912967681886,0.0,-53.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,52.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,60.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,18.0,22.929639196395872,1.0,-20.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,35.0,38.59893951416015,15.0,-8.598939514160154,4.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,12.0,19.894713878631592,0.0,-19.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-25,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,6.0,6.487800908088684,0.0,-6.487800908088684,0.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,47.0,48.737450981140135,0.0,-48.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,8.0,8.54565496444702,0.0,-8.54565496444702,37.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,55.0,53.234912967681886,0.0,-53.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,12.0,69.17153043746947,31.0,-7.171530437469478,0.0,4.170747220516205,0.0,-4.170747220516205,20.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,22.0,21.929639196395872,0.0,-21.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,29.0,38.59893951416015,15.0,-8.598939514160154,2.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,22.0,19.894713878631592,0.0,-19.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-26,0.0,0.022558429185301064,0.0,-0.022558429185301064,0.0,0.5213016763329505,0.0,-0.5213016763329505,0.0,0.21883516833186148,0.0,-0.21883516833186148,0.0,0.016661785868927834,0.0,-0.016661785868927834,0.0,0.0017091238842112944,0.0,-0.0017091238842112944,0.0,0.003173214668640867,0.0,-0.003173214668640867,0.0,6.487800908088684,0.0,-6.487800908088684,0.0,2.168521785736084,0.0,-2.168521785736084,0.0,0.00536565767833963,0.0,-0.00536565767833963,12.0,48.737450981140135,0.0,-48.737450981140135,0.0,0.20324652716517447,0.0,-0.20324652716517447,0.0,0.00175757959659677,0.0,-0.00175757959659677,0.0,0.01930711381137371,0.0,-0.01930711381137371,0.0,0.008956849970854818,0.0,-0.008956849970854818,0.0,8.54565496444702,0.0,-8.54565496444702,44.0,101.01723136901855,26.0,-49.017231369018546,0.0,0.17951445691287518,0.0,-0.17951445691287518,8.0,53.234912967681886,0.0,-53.234912967681886,0.0,0.0007412453080178238,0.0,-0.0007412453080178238,51.0,69.17153043746947,31.0,-7.171530437469478,8.0,4.170747220516205,0.0,-4.170747220516205,20.0,50.17721405029297,20.0,-10.177214050292967,0.0,0.008226787112653256,0.0,-0.008226787112653256,0.0,0.010157457995228469,0.0,-0.010157457995228469,0.0,0.004404306714423001,0.0,-0.004404306714423001,0.0,0.5213020831346512,0.0,-0.5213020831346512,8.0,21.929639196395872,0.0,-21.929639196395872,0.0,0.018770447932183743,0.0,-0.018770447932183743,14.0,38.59893951416015,15.0,-8.598939514160154,0.0,5.165811729431152,2.0,-1.165811729431152,0.0,0.5211970120668411,0.0,-0.5211970120668411,0.0,0.006952568865381181,0.0,-0.006952568865381181,0.0,0.019024648144841193,0.0,-0.019024648144841193,0.0,0.021227664593607188,0.0,-0.021227664593607188,4.0,19.894713878631592,0.0,-19.894713878631592,0.0,0.004175088030751795,0.0,-0.004175088030751795
2023-04-27,0.0,0.47543559819459913,0.0,-0.47543559819459913,0.0,0.5212278708815574,0.0,-0.5212278708815574,0.0,4.04653787612915,0.0,-4.04653787612915,0.0,0.13139336071908472,0.0,-0.13139336071908472,0.0,0.0010287797078490258,0.0,-0.0010287797078490258,0.0,0.008082386129535735,0.0,-0.008082386129535735,3.0,4.624878323078155,0.0,-4.624878323078155,0.0,0.658247284591198,0.0,-0.658247284591198,0.0,0.0007157597035984508,0.0,-0.0007157597035984508,38.0,87.66843070983886,20.0,-47.66843070983886,0.0,5.777433550357818,0.0,-5.777433550357818,0.0,0.00044454555463744325,0.0,-0.00044454555463744325,0.0,0.0038646202418021855,0.0,-0.0038646202418021855,0.0,0.006096711207646877,0.0,-0.006096711207646877,7.0,9.409778952598572,0.0,-9.409778952598572,71.0,173.92737026214598,56.0,-61.927370262146,0.0,2.5672513782978057,0.0,-2.5672513782978057,42.0,82.95391635894775,17.0,-48.95391635894775,0.0,0.0006288673597737215,0.0,-0.0006288673597737215,32.0,163.78068618774415,58.0,-47.78068618774414,0.0,24.69561972618103,8.0,-8.695619726181029,28.0,74.54868516921997,25.0,-24.548685169219972,0.0,0.0006906527516548521,0.0,-0.0006906527516548521,0.0,0.06786106154322624,0.0,-0.06786106154322624,0.0,0.24899716079235076,0.0,-0.24899716079235076,0.0,0.5256170287728309,0.0,-0.5256170287728309,17.0,46.96858730316162,13.0,-20.96858730316162,0.0,0.2512623779475689,0.0,-0.2512623779475689,22.0,83.5543285369873,22.0,-39.554328536987306,0.0,1.14863865673542,0.0,-1.14863865673542,0.0,0.7901149615645409,0.0,-0.7901149615645409,0.0,0.04884109888225794,0.0,-0.04884109888225794,0.0,0.012961343256756663,0.0,-0.012961343256756663,0.0,0.4737366780638695,0.0,-0.4737366780638695,15.0,36.7466314792633,8.0,-20.746631479263304,0.0,0.003049533104058355,0.0,-0.003049533104058355
2023-04-28,0.0,0.47543559819459913,0.0,-0.47543559819459913,0.0,0.5212278708815574,0.0,-0.5212278708815574,0.0,4.04653787612915,0.0,-4.04653787612915,0.0,0.13139336071908472,0.0,-0.13139336071908472,0.0,0.0010287797078490258,0.0,-0.0010287797078490258,0.0,0.008082386129535735,0.0,-0.008082386129535735,4.0,4.624878323078155,0.0,-4.624878323078155,0.0,0.658247284591198,0.0,-0.658247284591198,0.0,0.0007157597035984508,0.0,-0.0007157597035984508,0.0,91.66843070983886,24.0,-43.66843070983886,0.0,6.777433550357818,1.0,-4.777433550357818,0.0,0.00044454555463744325,0.0,-0.00044454555463744325,0.0,0.0038646202418021855,0.0,-0.0038646202418021855,0.0,0.006096711207646877,0.0,-0.006096711207646877,0.0,9.409778952598572,0.0,-9.409778952598572,18.0,178.92737026214598,61.0,-56.927370262146,0.0,2.5672513782978057,0.0,-2.5672513782978057,0.0,86.95391635894775,21.0,-44.95391635894775,0.0,0.0006288673597737215,0.0,-0.0006288673597737215,0.0,165.78068618774415,60.0,-45.78068618774414,0.0,24.69561972618103,8.0,-8.695619726181029,16.0,75.54868516921997,26.0,-23.548685169219972,0.0,0.0006906527516548521,0.0,-0.0006906527516548521,0.0,0.06786106154322624,0.0,-0.06786106154322624,0.0,0.24899716079235076,0.0,-0.24899716079235076,0.0,0.5256170287728309,0.0,-0.5256170287728309,5.0,48.96858730316162,15.0,-18.96858730316162,0.0,0.2512623779475689,0.0,-0.2512623779475689,0.0,86.5543285369873,25.0,-36.554328536987306,0.0,1.14863865673542,0.0,-1.14863865673542,0.0,0.7901149615645409,0.0,-0.7901149615645409,0.0,0.04884109888225794,0.0,-0.04884109888225794,0.0,0.012961343256756663,0.0,-0.012961343256756663,0.0,0.4737366780638695,0.0,-0.4737366780638695,0.0,37.7466314792633,9.0,-19.746631479263304,0.0,0.003049533104058355,0.0,-0.003049533104058355
2023-04-29,0.0,0.47543559819459913,0.0,-0.47543559819459913,0.0,0.5212278708815574,0.0,-0.5212278708815574,0.0,4.04653787612915,0.0,-4.04653787612915,0.0,0.13139336071908472,0.0,-0.13139336071908472,0.0,0.0010287797078490258,0.0,-0.0010287797078490258,0.0,0.008082386129535735,0.0,-0.008082386129535735,0.0,4.624878323078155,0.0,-4.624878323078155,0.0,0.658247284591198,0.0,-0.658247284591198,0.0,0.0007157597035984508,0.0,-0.0007157597035984508,0.0,80.66843070983886,13.0,-54.66843070983886,0.0,5.777433550357818,0.0,-5.777433550357818,0.0,0.00044454555463744325,0.0,-0.00044454555463744325,0.0,0.0038646202418021855,0.0,-0.0038646202418021855,0.0,0.006096711207646877,0.0,-0.006096711207646877,0.0,9.409778952598572,0.0,-9.409778952598572,30.0,161.92737026214598,44.0,-73.927370262146,0.0,2.5672513782978057,0.0,-2.5672513782978057,0.0,74.95391635894775,9.0,-56.95391635894775,0.0,0.0006288673597737215,0.0,-0.0006288673597737215,27.0,155.78068618774415,50.0,-55.78068618774414,0.0,24.69561972618103,8.0,-8.695619726181029,13.0,69.54868516921997,20.0,-29.548685169219972,0.0,0.0006906527516548521,0.0,-0.0006906527516548521,0.0,0.06786106154322624,0.0,-0.06786106154322624,0.0,0.24899716079235076,0.0,-0.24899716079235076,0.0,0.5256170287728309,0.0,-0.5256170287728309,2.0,41.96858730316162,8.0,-25.96858730316162,0.0,0.2512623779475689,0.0,-0.2512623779475689,0.0,75.5543285369873,14.0,-47.554328536987306,0.0,1.14863865673542,0.0,-1.14863865673542,0.0,0.7901149615645409,0.0,-0.7901149615645409,0.0,0.04884109888225794,0.0,-0.04884109888225794,0.0,0.012961343256756663,0.0,-0.012961343256756663,0.0,0.4737366780638695,0.0,-0.4737366780638695,0.0,32.7466314792633,4.0,-24.746631479263304,0.0,0.003049533104058355,0.0,-0.003049533104058355
